"","X.1","UniqueId","Age_Key","X","Year","PrimaryProject","ScaleCard","SiteID","Season","Section","SiteCodeB","ScaleGroup","SitePass","PairedEvents","Date","Session","JD","Count","Species","Length","Weight","TagCode","Recap","Mark","EventType","PITTag","Cond1","Cond2","Cond3","Cond4","Stream","SurveyLength","SurveyType","SiteCodeD","CompleteAge","Section2","Time"
"6008",10726,10726,0,3455,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",72,4.4,NA,NA,1,"Mark","3D6.1D595891A9","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6009",10727,10727,0,3618,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",86,6.8,NA,NA,1,"Mark","3D6.1D5958ABB1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6010",10729,10729,1,3762,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",169,54.2,NA,NA,1,"Recapture","3DD.003D311C30","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6011",10731,10731,1,3621,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",145,31.3,NA,NA,1,"Mark","3D6.1D594D6F58","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6012",10732,10732,1,3763,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",136,26.8,NA,NA,1,"Mark","3DD.003D311A67","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6013",10742,10742,0,3412,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",76,5,NA,NA,1,"Mark","3D6.1D594D87D6","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6014",10743,10743,0,3459,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",88,7,NA,NA,1,"Mark","3D6.1D595873BB","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6015",10748,10748,0,2910,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",64,2.5,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6016",10749,10749,0,2911,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",69,NA,NA,NA,1,"Mark","3D6.1D5958940D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6017",10750,10750,0,3626,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",65,3.3,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6018",10753,10753,1,3627,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",151,36,NA,NA,1,"Mark","3D6.1D5958FF44","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6019",10754,10754,0,3767,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",88,7.3,NA,NA,1,"Mark","3D6.1D59588EF4","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6020",10762,10762,0,3740,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",68,3.8,NA,NA,1,"Mark","3D6.1D5958A006","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6021",10763,10763,1,2914,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",134,24.1,NA,NA,1,"Recapture","3DD.003D311CA4","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6022",10764,10764,1,2915,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",193,68.6,NA,NA,1,"Mark","3D6.1D595923B9","D","PA","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6023",10765,10765,0,3634,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",95,9.8,NA,NA,1,"Mark","3D6.1D59592812","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6024",10767,10767,1,3636,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",122,18.6,NA,NA,1,"Recapture","3DD.003D311C88","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6025",10768,10768,1,3637,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",135,24.4,NA,NA,1,"Recapture","3DD.003D311C6C","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6026",10771,10771,0,3586,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",54,1.7,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6027",10772,10772,0,3493,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",72,3.8,NA,NA,1,"Mark","3D6.1D595850A6","DI","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6028",10773,10773,1,3588,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",134,22.6,NA,NA,1,"Mark","3DD.003D311A69","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6029",10774,10774,1,3743,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",142,32.3,NA,NA,1,"Mark","3D6.1D59585052","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6030",10775,10775,1,3700,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",164,45.2,NA,NA,1,"Mark","3D6.1D5958614F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6031",10776,10776,1,3701,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",122,18.5,NA,NA,1,"Mark","3D6.1D59585333","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6032",10778,10778,2,3415,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",189,70.7,NA,NA,1,"Recapture","3DD.003D311A1F","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",2,"Control_Per2","Pre"
"6033",10780,10780,1,3533,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",149,NA,NA,NA,1,"Recapture","3DD.003D311C04","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6034",10781,10781,1,3495,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",129,18,NA,NA,1,"Mark","3DD.003D311A73","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6035",10783,10783,0,3497,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",86,7.5,NA,NA,1,"Mark","3D6.1D59586926","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6036",10784,10784,0,3296,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",75,5.3,NA,NA,1,"Mark","3D6.1D595924CB","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6037",10787,10787,0,3648,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",92,8.2,NA,NA,1,"Mark","3D6.1D59588184","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6038",10792,10792,0,3652,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",71,3.8,NA,NA,1,"Mark","3D6.1D594D75FB","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6039",10795,10795,0,3655,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",59,2.4,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6040",10798,10798,0,3715,2018,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2018 B","ScalesA",1,"B",2018-10-17,"OJD-2018-290-30M",290,1,"RbT",61,2.7,NA,NA,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6041",10801,10801,2,4663,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",162,51.2,NA,NA,1,"Mark","3DD.003D311DD0","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",2,"Control_Per2","Pre"
"6042",10802,10802,1,4664,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",177,57,NA,NA,1,"Recapture","3DD.003D3115E3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6043",10803,10803,1,4665,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",206,95.4,NA,NA,1,"Mark","3DD.003D311D7B","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6044",10804,10804,1,4625,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",171,53.8,NA,NA,1,"Mark","3DD.003D311DA3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6045",10805,10805,0,4643,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",90,9.7,NA,NA,1,"Mark","3DD.003D311DD1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6046",10806,10806,1,4852,2019,"Thirtymile Creek_GSWCD","19-1276","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",100,12.1,NA,NA,1,"Mark","3DD.003D311DB7","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6047",10807,10807,0,4832,2019,"Thirtymile Creek_GSWCD","19-1258","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",110,18.7,NA,NA,1,"Mark","3DD.003D311B7E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6048",10808,10808,0,4636,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",85,8.9,NA,NA,1,"Mark","3DD.003D311D85","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6049",10809,10809,1,4831,2019,"Thirtymile Creek_GSWCD","19-1257","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",101,13.6,NA,NA,1,"Mark","3DD.003D311B8E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6050",10810,10810,0,4666,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",78,6,NA,NA,1,"Mark","3DD.003D311DAB","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6051",10811,10811,0,4626,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",78,6.1,NA,NA,1,"Mark","3DD.003D311DA1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6052",10813,10813,1,4667,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",86,8.3,NA,NA,1,"Mark","3DD.003D311DB1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6053",10814,10814,1,4627,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",99,11.7,NA,NA,1,"Mark","3DD.003D311D83","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6054",10815,10815,1,4606,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",239,142.9,NA,NA,1,"Recapture","3D6.1D595923B9","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6055",10816,10816,1,4628,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",154,37.8,NA,NA,1,"Recapture","3DD.003D311F2A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6056",10817,10817,1,4836,2019,"Thirtymile Creek_GSWCD","19-1261","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",168,46.5,NA,NA,1,"Mark","3DD.003D311BD3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6057",10820,10820,1,4637,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",146,35.4,NA,NA,1,"Mark","3DD.003D311D72","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6058",10821,10821,0,4858,2019,"Thirtymile Creek_GSWCD","19-1283","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",78,6.3,NA,NA,1,"Mark","3DD.003D311DC1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6059",10822,10822,0,4838,2019,"Thirtymile Creek_GSWCD","19-1263","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",77,7.2,NA,NA,1,"Mark","3DD.003D311BCD","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6060",10823,10823,1,4833,2019,"Thirtymile Creek_GSWCD","19-1259","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",126,20.3,NA,NA,1,"Mark","3DD.003D311BC3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6061",10824,10824,0,4830,2019,"Thirtymile Creek_GSWCD","19-1256","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",76,6.8,NA,NA,1,"Mark","3DD.003D311BAF","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6062",10825,10825,1,4828,2019,"Thirtymile Creek_GSWCD","19-1254","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",85,7.8,NA,NA,1,"Mark","3DD.003D311B9A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6063",10826,10826,1,4875,2019,"Thirtymile Creek_GSWCD","19-1301","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",139,29.8,NA,NA,1,"Mark","3DD.003D311DC3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6064",10827,10827,1,4857,2019,"Thirtymile Creek_GSWCD","19-1282","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",176,53.9,NA,NA,1,"Mark","3DD.003D311D91","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6065",10828,10828,1,4639,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",198,88.5,NA,NA,1,"Recapture","3D6.1D59591EBC","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6066",10829,10829,0,4630,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",84,7.5,NA,NA,1,"Mark","3DD.003D311D9A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6067",10830,10830,0,4844,2019,"Thirtymile Creek_GSWCD","19-1269","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",87,11.2,NA,NA,1,"Mark","3DD.003D311D89","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6068",10831,10831,0,4835,2019,"Thirtymile Creek_GSWCD","19-1260","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",89,10.1,NA,NA,1,"Mark","3DD.003D311BB7","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6069",10832,10832,1,4837,2019,"Thirtymile Creek_GSWCD","19-1262","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",175,55.3,NA,NA,1,"Mark","3DD.003D311D9E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6070",10834,10834,1,4463,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",156,41.5,NA,NA,1,"Recapture","3DD.003D311B77","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6071",10835,10835,1,4859,2019,"Thirtymile Creek_GSWCD","19-1285","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",166,51.1,NA,NA,1,"Mark","3DD.003D311DBA","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6072",10836,10836,1,4464,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",237,126.6,NA,NA,1,"Recapture","3DD.003D311A8D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6073",10837,10837,1,4465,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",186,72.2,NA,NA,1,"Mark","3DD.003D311D98","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
"6074",10839,10839,0,4850,2019,"Thirtymile Creek_GSWCD","19-1274","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",100,12.5,NA,NA,1,"Mark","3DD.003D311D9F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",0,"Control_Per2","Pre"
"6075",10840,10840,1,4618,2019,"Thirtymile Creek_GSWCD","","PF5_DSC_A","Fall","Control","PF5_DSC_A 2019 E","ScalesA",1,"E",2019-10-16,"OJD-2019-289-30M",289,1,"RbT",114,19.1,NA,NA,1,"Mark","3DD.003D311D94","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",295,"Supplementary","ScalesA Fall",1,"Control_Per2","Pre"
